,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Result Score
Hena,16,3,1,4,331,8,8.7,15892,417,22.1,76,21,23,7,7,1.99,0.55,0.18,0.6,21.9,18359,11663,5912,784,481,21.1,0.18,50.0,0,0,0,0,0,-387,-13,-603,-1,0,3189,3189,2676,0,11474,0,2,48,15289,55,11,29,1
Effort,15,0,0,11,13,0,0.3,9233,242,12.8,109,61,13,21,21,2.86,1.6,0.55,0.34,31.4,4512,291,4221,0,118,5.2,0.29,78.6,0,0,0,0,0,10,-2,-409,-1,0,914,914,16564,11883,5063,2707,25,157,8728,0,23,38,1
Morgan,17,1,1,3,298,20,8.5,12727,364,22.2,53,15,9,11,10,1.51,0.43,0.31,0.26,16.6,20808,16584,4224,0,595,25.0,0.11,66.7,1,0,0,0,0,-283,-15,-174,0,0,1244,1244,5576,0,23364,0,36,597,23155,49,13,30,0
UmTi,14,0,3,4,159,133,4.5,9802,280,17.1,58,10,13,9,8,1.66,0.29,0.26,0.37,18.1,18356,346,15321,2689,524,22.0,0.11,66.7,0,0,0,0,0,-717,-17,-345,0,0,0,0,7023,0,28563,0,33,598,34338,102,11,26,0
Karis,17,1,1,0,334,7,9.5,12526,358,21.8,53,33,12,9,7,1.51,0.94,0.26,0.34,16.6,15945,270,14672,1003,456,19.1,0.03,16.7,0,0,0,0,0,-739,-17,-1069,-1,0,549,549,934,0,6942,0,31,503,11544,49,12,28,0
Hena,16,4,1,1,336,16,9.6,15500,443,27.0,53,17,17,5,5,1.51,0.49,0.14,0.49,16.6,23482,15130,7016,1336,671,28.2,0.14,83.3,0,1,0,0,0,-58,2,875,1,0,411,411,1087,0,10998,0,1,54,17606,54,10,29,0
Effort,12,0,2,5,12,0,0.3,6903,197,12.0,103,54,12,17,15,2.94,1.54,0.49,0.34,32.2,4794,326,4468,0,137,5.7,0.14,83.3,0,0,0,0,0,63,1,-598,-1,0,447,447,14855,12737,4679,1836,19,136,8829,64,19,34,0
Morgan,18,2,0,5,340,24,8.8,15656,406,21.6,56,16,13,11,11,1.45,0.41,0.29,0.34,14.4,18149,14673,3476,0,470,17.5,0.18,43.8,0,0,0,0,0,102,-12,282,0,0,4591,4591,4793,0,20535,0,23,588,15951,0,13,32,1
UmTi,16,1,2,14,191,157,5,12994,337,17.9,71,13,16,12,11,1.84,0.34,0.31,0.41,18.3,22253,1019,18101,3133,577,21.4,0.39,93.8,0,0,0,0,0,281,-13,-357,0,0,312,312,14714,4194,35555,0,49,588,38995,63,15,31,1
Karis,18,7,0,6,316,1,8.2,16423,426,22.6,62,31,11,13,13,1.61,0.8,0.34,0.29,16.0,26202,1423,23534,1245,679,25.2,0.34,81.3,0,1,0,0,0,377,5,0,0,0,5029,5029,2817,0,8525,0,34,478,11665,0,17,34,1
Hena,17,6,0,6,361,28,9.4,18013,467,24.8,79,23,25,8,8,2.05,0.6,0.21,0.65,20.4,31645,22940,7775,930,820,30.5,0.31,75.0,0,1,0,0,0,1397,5,712,1,0,6630,6630,685,0,10003,0,1,110,15654,0,11,29,1
Effort,15,0,0,16,13,0,0.3,9548,247,13.1,120,66,12,16,19,3.11,1.71,0.41,0.31,30.9,5664,644,5020,0,147,5.5,0.41,100.0,0,0,0,0,0,621,-3,-90,0,0,1074,1074,12861,11253,3163,2444,14,104,5152,0,22,38,1
Morgan,16,2,3,6,264,0,8.7,11510,381,19.9,39,13,5,8,8,1.29,0.43,0.26,0.17,14.3,18761,17234,1527,0,621,26.8,0.26,72.7,0,1,0,0,0,-739,-7,-328,0,0,2772,2772,14127,0,27573,0,32,61,32742,57,9,24,1
UmTi,14,1,1,6,179,152,5.9,9819,325,17.0,58,10,17,10,9,1.92,0.33,0.33,0.56,21.3,7497,3944,2945,608,248,10.7,0.23,63.6,0,0,0,0,0,-709,2,-495,-1,1,938,938,5889,3271,25921,0,20,371,28183,40,11,26,1
Karis,18,4,1,5,321,6,10.6,14085,466,24.3,35,12,11,9,9,1.16,0.4,0.3,0.36,12.9,17314,1152,15937,225,573,24.8,0.3,81.8,0,0,0,1,0,-377,-8,-690,-1,0,8084,8084,3911,0,11618,0,10,69,19026,32,10,30,1
Hena,15,4,0,2,326,12,10.8,14783,490,25.5,51,16,17,5,5,1.69,0.53,0.17,0.56,18.8,22385,13615,7771,999,741,32.0,0.2,54.5,0,0,0,0,0,789,12,708,1,0,8654,8654,509,0,4859,0,1,58,8368,0,9,23,1
Effort,13,0,0,11,13,0,0.4,7669,254,13.3,89,46,11,16,16,2.95,1.52,0.53,0.36,32.7,3981,375,3606,0,132,5.7,0.36,100.0,0,0,0,0,0,525,1,-183,0,0,1970,1970,7817,7151,2319,1532,17,142,4192,0,18,31,1
Morgan,18,2,3,0,391,16,10,18389,472,24.4,59,16,9,11,10,1.51,0.41,0.28,0.23,16.3,15713,8852,2361,4500,403,16.4,0.05,18.2,0,0,0,0,0,-887,-32,-786,0,0,13959,13959,11438,1070,31553,0,6,136,27308,144,14,38,1
UmTi,17,0,3,9,192,166,4.9,13705,352,18.2,71,12,17,11,11,1.82,0.31,0.28,0.44,19.7,34320,734,28170,5416,880,35.7,0.23,81.8,0,0,0,0,0,-193,-4,-756,-1,0,92,92,9419,1260,36581,0,73,721,39609,126,12,29,1
Karis,18,5,3,3,286,0,7.3,15709,403,20.8,46,15,11,11,11,1.18,0.38,0.28,0.28,12.7,21139,1639,18689,811,542,22.0,0.21,72.7,0,1,1,0,0,-283,-5,-6,0,0,4480,4480,588,0,9827,0,8,252,16652,145,13,28,1
Hena,17,4,5,2,357,23,9.2,17819,457,23.6,53,22,16,7,7,1.36,0.56,0.18,0.41,14.7,20071,14052,5364,655,515,20.9,0.15,54.5,0,1,0,0,0,1039,14,139,0,0,3474,3474,753,0,12576,0,2,64,20048,187,10,33,1
Effort,15,0,1,7,24,0,0.6,9725,249,12.9,132,72,15,24,24,3.39,1.85,0.62,0.38,36.6,4816,442,4134,240,124,5.0,0.18,63.6,0,0,0,0,0,314,-1,758,1,0,689,689,10368,8504,3675,2048,15,92,7694,45,26,40,1
