,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Result Score
Bdd,18,5,1,5,368,13,8.3,17573,396,22.3,70,26,9,10,10,1.58,0.59,0.23,0.2,17.5,37614,1202,36412,0,848,30.8,0.23,76.9,0,1,0,0,0,264,5,262,0,0,3264,3264,2572,0,18325,0,15,311,20172,53,12,32,1
Aiming,18,3,0,8,471,66,10.6,20458,461,25.9,88,17,24,5,5,1.98,0.38,0.11,0.54,21.9,32044,22048,7672,2324,723,26.2,0.25,84.6,0,1,0,0,0,30,-18,-637,0,0,3960,3960,4339,1287,34994,0,21,309,21811,0,6,33,1
Lehends,15,0,2,8,20,4,0.5,9277,209,11.7,123,75,13,20,23,2.77,1.69,0.45,0.29,30.7,3400,676,2724,0,77,2.8,0.18,61.5,0,0,0,0,0,97,2,-229,-1,0,662,662,741,0,9223,8454,26,210,12615,73,28,41,1
Kiin,17,0,1,8,278,12,8.5,12200,374,20.7,36,15,7,8,8,1.1,0.46,0.25,0.21,15.7,14308,11738,2493,77,439,24.0,0.25,72.7,0,0,0,0,0,-548,-5,-914,0,0,6796,6796,6138,0,23292,0,21,443,22315,32,9,26,1
Cuzz,15,2,1,7,159,120,4.9,10171,312,17.3,49,6,9,5,5,1.5,0.18,0.15,0.28,21.4,11385,4626,5383,1376,349,19.1,0.28,81.8,0,0,0,0,0,-73,0,174,0,0,1404,1404,2635,2193,42700,0,27,308,30765,33,6,21,1
Bdd,18,3,2,6,289,4,8.9,12918,396,21.9,27,5,5,2,2,0.83,0.15,0.06,0.15,11.8,18206,1430,16139,637,558,30.6,0.28,81.8,0,0,0,0,0,-428,-9,-458,0,0,4028,4028,4105,0,17782,0,17,198,22462,90,3,21,1
Aiming,16,5,0,4,301,22,9.2,16037,492,27.2,46,17,6,9,8,1.41,0.52,0.28,0.18,20.1,11198,10130,771,297,343,18.8,0.28,81.8,0,1,0,0,0,-423,-8,1158,1,0,4059,4059,1856,783,16554,0,4,94,10457,0,13,30,1
Lehends,13,1,0,10,18,0,0.6,7636,234,13.0,71,44,11,12,12,2.18,1.35,0.37,0.34,31.0,4434,749,3565,120,136,7.4,0.34,100.0,0,0,0,0,0,369,9,-413,-1,0,1490,1490,7113,5083,3155,1729,12,109,6151,0,14,26,1
Kiin,14,0,3,1,216,0,7.8,8962,324,20.8,33,12,7,8,7,1.19,0.43,0.29,0.25,14.9,7607,5383,1002,1222,275,25.6,0.04,33.3,0,0,0,0,0,-127,1,329,1,0,2521,2521,2722,0,18446,0,14,164,16705,49,9,26,0
Cuzz,12,1,3,1,149,118,5.4,8054,291,18.7,57,8,18,9,6,2.06,0.29,0.33,0.65,25.8,4069,3119,715,235,147,13.7,0.07,66.7,0,0,0,0,0,-952,-7,-107,0,0,1643,1643,615,0,12601,0,4,106,18466,41,10,25,0
Bdd,15,1,2,2,232,4,8.4,9221,333,21.4,23,11,3,8,8,0.83,0.4,0.29,0.11,10.4,6910,732,6178,0,250,23.3,0.11,100.0,0,0,0,0,0,-1118,-33,-884,0,0,919,919,2842,0,10567,0,14,75,18025,67,8,26,0
Aiming,14,1,4,1,278,8,10,11193,405,26.0,33,14,8,5,5,1.19,0.51,0.18,0.29,14.9,7668,3909,2892,867,277,25.8,0.07,66.7,0,0,0,0,0,-126,14,790,1,0,724,724,173,0,5821,0,0,30,10802,60,8,24,0
Lehends,10,0,1,2,22,0,0.8,5675,205,13.2,75,37,10,10,8,2.71,1.34,0.36,0.36,33.9,3458,720,2738,0,125,11.6,0.07,66.7,0,0,0,0,0,-560,10,325,1,0,303,303,4681,2860,3266,1090,11,175,7212,35,14,25,0
Kiin,17,3,0,5,246,8,8.4,12936,441,21.6,28,14,4,4,3,0.96,0.48,0.14,0.14,11.2,15480,8368,6698,414,528,23.2,0.27,47.1,1,0,0,0,0,1410,26,1341,1,0,7546,7546,6570,0,17248,0,12,144,19509,0,5,23,1
Cuzz,16,2,0,13,213,172,7.3,11826,403,19.7,65,12,17,11,11,2.22,0.41,0.38,0.58,26.0,9750,5244,3900,606,333,14.6,0.51,88.2,1,0,0,0,0,761,10,14,0,0,66,66,5044,2108,41884,0,20,451,30285,0,13,29,1
Bdd,17,6,1,7,267,12,9.1,14322,489,23.9,31,10,6,8,8,1.06,0.34,0.27,0.2,12.4,15776,11124,3321,1331,538,23.7,0.44,76.5,0,1,0,0,0,2694,23,802,0,0,6167,6167,1214,0,13572,0,17,187,13403,49,9,25,1
Aiming,16,6,0,5,288,26,9.8,13606,464,22.7,40,13,8,3,3,1.36,0.44,0.1,0.27,16.0,20032,9973,9180,879,683,30.0,0.38,64.7,0,1,0,0,0,359,-16,341,1,0,3285,3285,1323,0,7240,0,7,239,11679,0,6,28,1
Lehends,12,0,3,12,16,0,0.5,7204,246,12.0,86,53,12,15,14,2.93,1.81,0.51,0.41,34.4,5633,365,4617,651,192,8.4,0.41,70.6,0,0,0,0,0,281,4,706,1,0,323,323,1482,0,8016,2941,18,121,11118,92,19,33,1
Kiin,17,1,0,9,228,0,7.3,11641,375,19.4,45,13,10,11,8,1.45,0.42,0.35,0.32,15.4,10372,5974,4358,40,334,16.6,0.32,66.7,0,0,0,0,0,-1001,-28,179,0,0,4244,4244,9595,0,54722,0,21,512,29547,0,14,32,1
Cuzz,15,2,0,4,184,157,5.9,10366,334,17.2,69,9,15,7,7,2.22,0.29,0.23,0.48,23.6,15901,637,13023,2241,512,25.4,0.19,40.0,0,0,0,0,0,-145,30,494,1,0,144,144,9258,1215,22512,0,38,534,29697,0,9,21,1
Bdd,17,1,1,5,287,10,9.2,12473,402,20.7,38,9,7,6,6,1.22,0.29,0.19,0.23,13.0,10763,7747,2231,785,347,17.2,0.19,40.0,0,0,0,0,0,6,7,640,1,0,2539,2539,3458,0,12938,0,8,134,15460,6,7,22,1
Aiming,17,11,1,1,339,20,10.9,17431,562,29.0,45,13,15,8,5,1.45,0.42,0.26,0.48,15.4,17478,11181,5757,540,563,28.0,0.39,80.0,2,0,2,0,0,2078,19,676,1,0,12385,12385,1030,0,14039,0,19,267,9490,27,9,26,1
Lehends,13,0,1,11,24,0,0.8,8209,265,13.7,95,55,20,15,14,3.06,1.77,0.48,0.64,32.5,7968,1234,5754,980,257,12.8,0.35,73.3,0,0,0,0,0,179,-8,528,1,0,649,649,3393,305,7056,5068,19,133,9573,32,18,29,1
Kiin,17,0,4,3,290,12,8.2,12333,347,21.7,51,17,13,12,12,1.43,0.48,0.34,0.37,16.8,18947,16165,2782,0,533,27.1,0.08,60.0,0,0,0,0,0,946,15,462,0,0,4369,4369,6677,0,39381,0,38,544,29754,133,14,33,0
Cuzz,14,1,3,4,189,147,5.3,10191,287,18.0,71,17,31,15,14,2,0.48,0.42,0.87,23.4,6086,2866,2628,592,171,8.7,0.14,100.0,0,0,0,0,0,365,11,499,0,0,318,318,5650,1195,58705,0,14,285,50232,130,16,32,0
Bdd,17,0,5,4,286,20,8,12315,346,21.7,40,9,9,7,7,1.12,0.25,0.2,0.25,13.2,12535,415,12120,0,352,18.0,0.11,80.0,0,0,0,0,0,324,-6,-581,0,0,5224,5224,3742,0,21568,0,11,75,28795,180,7,25,0
Aiming,16,4,1,1,339,12,9.5,14686,413,25.9,40,17,15,7,7,1.12,0.48,0.2,0.42,13.2,24949,21026,3923,0,701,35.7,0.14,100.0,0,0,0,0,0,-766,-16,-126,0,0,1468,1468,3444,0,8689,0,35,458,15892,0,10,34,0
Lehends,12,0,5,5,44,0,1.2,7180,202,12.7,101,67,16,21,18,2.84,1.88,0.59,0.45,33.3,7306,422,6884,0,205,10.5,0.14,100.0,0,0,0,0,0,-51,27,879,1,0,157,157,4699,1130,12539,5942,14,162,19106,162,24,40,0
Kiin,14,8,0,4,182,4,7.9,11794,512,23.0,19,7,3,3,3,0.82,0.3,0.13,0.13,11.2,14491,7302,1058,6131,629,23.6,0.52,54.5,1,1,0,0,0,2422,28,2183,2,0,10505,10505,1545,0,9463,0,15,176,8902,0,5,24,1
Cuzz,13,2,1,13,132,117,5.7,9636,418,18.8,49,10,11,6,6,2.13,0.43,0.26,0.48,28.8,12057,410,10824,823,523,19.6,0.65,68.2,0,0,0,0,0,1204,-3,101,0,1,578,578,5720,411,19878,0,48,518,24797,36,8,21,1
Bdd,15,8,1,2,225,25,9.8,10806,469,21.0,20,6,4,3,3,0.87,0.26,0.13,0.17,11.8,12962,9058,1888,2016,562,21.1,0.43,45.5,1,2,0,0,0,1325,36,1154,1,0,221,221,263,0,9024,0,8,157,9749,32,4,15,1
Aiming,14,4,0,9,238,20,10.3,12610,547,24.6,30,14,4,6,6,1.3,0.61,0.26,0.17,17.6,16270,10296,4929,1045,706,26.5,0.56,59.1,0,0,0,0,0,2440,22,602,1,0,7234,7234,206,0,4113,0,3,126,6429,0,9,22,1
Lehends,11,0,0,14,32,0,1.4,6490,282,12.6,52,26,7,10,10,2.26,1.13,0.43,0.3,30.6,5649,517,4682,450,245,9.2,0.61,63.6,0,0,0,0,0,529,17,293,0,0,787,787,444,0,2711,2704,12,150,3654,0,12,26,1
Kiin,18,3,2,4,321,8,8.5,16427,434,22.9,61,13,14,9,9,1.61,0.34,0.24,0.37,17.7,31368,29501,1867,0,828,43.6,0.18,63.6,0,1,0,0,0,2167,30,1109,0,0,10547,10547,4788,0,12419,0,10,220,16445,91,11,31,1
Cuzz,16,0,1,8,167,129,4.4,11373,300,15.9,81,14,23,12,11,2.14,0.37,0.32,0.61,23.5,4475,3347,658,470,118,6.2,0.21,72.7,0,0,0,0,0,-489,-27,-1059,-1,0,1331,1331,3067,0,32695,0,8,200,25624,27,14,37,1
Bdd,18,4,1,5,342,4,9,16710,441,23.3,47,10,13,9,9,1.24,0.26,0.24,0.34,13.6,12650,520,12055,75,334,17.6,0.24,81.8,0,0,1,0,0,-21,7,135,0,0,8422,8422,4332,0,20664,0,11,90,21706,56,10,29,1
Aiming,18,4,0,4,426,29,11.2,18458,487,25.8,84,17,29,7,7,2.22,0.45,0.18,0.77,24.3,14157,9423,4362,372,374,19.7,0.21,72.7,0,1,0,0,0,-291,-9,-607,-1,0,4044,4044,361,0,19111,0,4,229,17024,0,11,32,1
Lehends,16,0,1,10,7,0,0.2,8625,228,12.0,72,57,6,22,19,1.9,1.5,0.58,0.16,20.9,9219,306,8308,605,243,12.8,0.26,90.9,0,0,0,0,0,-489,-7,271,1,0,153,153,12079,10770,2695,2778,13,52,5060,16,24,35,1
Kiin,14,0,0,1,208,1,8.2,8173,324,20.5,23,9,5,3,2,0.91,0.36,0.12,0.2,13.7,7058,6170,627,261,280,18.2,0.04,25.0,0,0,0,0,0,-826,-20,207,0,0,1362,1362,805,0,22860,157,20,2032,13286,0,4,26,0
Cuzz,12,0,3,2,120,94,4.8,6790,269,17.1,37,7,7,7,5,1.47,0.28,0.28,0.28,22.0,4827,2682,1508,637,191,12.4,0.08,50.0,0,0,0,0,0,-1567,-7,-258,0,0,0,0,1554,517,21393,0,14,341,20966,72,11,24,0
Bdd,15,2,3,0,224,0,8.9,9142,362,23.0,13,6,3,1,1,0.52,0.24,0.04,0.12,7.7,9835,513,9072,250,390,25.4,0.08,50.0,0,0,0,0,0,-2928,-29,-1641,-1,0,572,572,2178,89,9028,0,13,189,15648,70,3,20,0
Aiming,13,2,1,1,251,0,9.9,10318,409,25.9,37,12,7,4,4,1.47,0.48,0.16,0.28,22.0,9196,8954,0,242,364,23.7,0.12,75.0,0,0,0,0,0,-66,-26,-177,-1,0,2099,2099,860,0,5158,0,0,21,7886,32,4,21,0
Lehends,11,0,2,3,43,0,1.7,5395,214,13.5,58,41,8,13,9,2.3,1.62,0.52,0.32,34.5,7865,439,7426,0,312,20.3,0.12,75.0,0,0,0,0,0,-303,17,-204,-1,0,233,233,1459,493,5609,3719,17,162,8005,43,16,27,0
Kiin,17,1,4,2,271,8,7.8,11743,339,21.9,42,14,5,11,9,1.21,0.4,0.32,0.14,16.5,11339,10166,1173,0,327,16.5,0.09,75.0,1,0,0,0,0,-63,2,105,0,0,4163,4163,9636,0,28899,0,18,44,35239,123,14,33,0
Cuzz,14,1,3,2,172,139,5,10185,294,19.0,72,16,21,15,14,2.08,0.46,0.43,0.61,28.2,8247,4477,3166,604,238,12.0,0.09,75.0,0,0,0,0,0,605,-12,-383,0,0,75,75,7965,5192,60728,0,25,374,36012,73,18,32,0
Bdd,16,2,2,0,275,0,7.9,11557,334,21.6,32,12,4,9,9,0.92,0.35,0.26,0.12,12.5,16933,767,15842,324,489,24.6,0.06,50.0,0,0,0,0,0,235,15,291,0,0,676,676,635,0,9021,0,31,480,16807,43,9,28,0
Aiming,14,0,2,2,371,22,10.7,13409,387,25.1,43,14,16,5,5,1.24,0.4,0.14,0.46,16.9,26223,24678,0,1545,757,38.1,0.06,50.0,0,0,0,0,0,-401,-19,-644,0,0,2104,2104,1134,0,12970,0,3,90,21534,40,8,26,0
Lehends,13,0,2,2,6,0,0.2,6607,191,12.3,66,43,4,15,13,1.91,1.24,0.43,0.12,25.9,6068,364,5248,456,175,8.8,0.06,50.0,0,0,0,0,0,-5,1,64,0,0,993,993,12449,11488,5246,3418,16,48,7298,37,17,27,0
Kiin,17,0,1,9,280,1,9.2,11838,389,20.2,38,13,6,8,8,1.25,0.43,0.26,0.2,11.6,11540,9593,1363,584,379,18.8,0.3,60.0,0,0,0,0,0,618,27,794,0,0,2482,2482,3333,0,30125,1003,28,2955,19217,30,9,28,1
Cuzz,14,3,0,7,169,131,5.5,10119,332,17.3,119,38,26,6,6,3.91,1.25,0.2,0.85,36.2,13896,1104,11674,1118,456,22.7,0.33,66.7,0,0,0,0,0,-51,13,398,1,0,1153,1153,4338,0,9290,0,22,183,17004,0,7,19,1
Bdd,17,5,0,7,284,11,9.3,12721,418,21.7,35,18,4,7,7,1.15,0.59,0.23,0.13,10.6,15855,631,15224,0,520,25.9,0.39,80.0,1,0,1,0,0,161,-7,-338,0,0,1880,1880,3276,0,13059,0,9,258,17115,0,9,29,1
Aiming,17,6,0,2,332,8,10.9,16117,529,27.5,37,17,5,8,8,1.21,0.56,0.26,0.16,11.2,17370,15258,2056,56,570,28.3,0.26,53.3,0,1,0,0,0,1096,-4,1363,1,0,13101,13101,1494,0,5671,0,14,310,9621,0,11,30,1
Lehends,12,1,0,7,41,0,1.3,7791,256,13.3,100,56,17,16,15,3.28,1.84,0.53,0.56,30.4,2616,743,945,928,86,4.3,0.26,53.3,0,0,0,0,0,470,20,173,0,0,500,500,2355,756,9964,0,17,91,10708,0,22,36,1
Kiin,17,7,0,1,261,20,8.4,13939,449,23.4,35,10,6,4,4,1.13,0.32,0.13,0.19,13.3,17999,10300,1534,6165,580,28.7,0.26,72.7,0,0,0,0,0,795,7,861,1,0,10188,10188,8176,0,27505,0,20,169,24050,0,6,27,1
Cuzz,15,1,0,7,209,160,6.7,11171,360,18.8,76,11,24,11,10,2.45,0.35,0.35,0.77,28.8,10513,5211,3970,1332,339,16.8,0.26,72.7,0,0,0,0,0,215,5,92,0,1,1144,1144,5759,1929,37530,0,28,435,34012,0,14,32,1
Bdd,18,0,0,5,280,0,9,13384,432,22.5,25,6,5,5,4,0.81,0.19,0.16,0.16,9.5,8447,719,7633,95,272,13.5,0.16,45.5,0,0,0,0,0,-13,-23,-662,0,0,10139,10139,1863,0,7290,0,13,220,9922,0,5,19,1
Aiming,16,3,0,0,313,22,10.1,13774,444,23.1,41,17,7,8,8,1.32,0.55,0.26,0.23,15.5,20052,10668,7752,1632,646,32.0,0.1,27.3,0,1,0,0,0,-641,-16,-172,0,0,2977,2977,372,0,6800,0,5,186,10799,0,12,32,1
Lehends,12,0,1,4,42,0,1.4,7285,235,12.2,87,40,13,11,10,2.8,1.29,0.35,0.42,33.0,5703,50,5393,260,184,9.1,0.13,36.4,0,0,0,0,0,-378,29,471,0,0,749,749,551,156,7972,4460,9,180,9150,28,13,26,1
Kiin,18,1,2,2,336,26,10.7,12620,403,23.9,36,13,5,4,3,1.15,0.41,0.13,0.16,13.8,16142,9803,2161,4178,515,27.7,0.1,42.9,0,0,0,0,0,506,9,-397,0,0,4385,4385,11260,0,28789,0,6,148,23019,48,5,22,0
Cuzz,13,0,5,5,151,131,4.8,8739,279,16.6,68,8,17,9,6,2.17,0.26,0.29,0.54,26.1,6046,5451,40,555,193,10.4,0.16,71.4,0,0,0,0,0,-276,-10,-230,0,0,0,0,1125,475,35876,0,18,241,24256,139,10,27,0
Bdd,16,3,3,4,297,8,9.5,12177,389,23.1,22,11,2,8,8,0.7,0.35,0.26,0.06,8.4,18477,543,17285,649,590,31.7,0.22,100.0,0,0,0,0,0,909,28,697,0,0,1203,1203,392,0,8101,0,30,481,12695,87,10,28,0
Aiming,14,2,3,5,296,19,9.4,12596,402,23.9,50,10,17,2,2,1.6,0.32,0.06,0.54,19.2,14006,8463,5087,456,447,24.0,0.22,100.0,0,0,0,0,0,-795,-23,-563,-1,0,2790,2790,889,0,19362,0,7,225,19214,80,5,22,0
Lehends,12,1,4,6,15,4,0.5,6635,212,12.6,85,43,7,11,9,2.71,1.37,0.35,0.22,32.6,3698,336,3362,0,118,6.3,0.22,100.0,0,0,0,0,0,-245,-3,-978,-1,0,103,103,1688,658,8818,6565,23,218,11612,99,13,25,0
Kiin,18,5,2,4,278,19,8.6,14614,454,22.4,32,16,7,7,5,0.99,0.5,0.22,0.22,11.1,12751,6444,6307,0,396,17.3,0.28,60.0,1,1,0,0,0,1149,-1,-66,0,0,5664,5664,2736,0,21295,0,11,166,21461,84,8,25,1
Cuzz,15,1,0,6,201,176,6.2,11309,351,17.3,88,15,22,12,12,2.73,0.47,0.37,0.68,30.4,7121,6842,0,279,221,9.7,0.22,46.7,0,0,0,0,0,791,21,706,1,0,659,659,1599,985,40114,0,15,243,17711,0,13,33,1
Bdd,17,0,1,10,232,8,7.2,12607,392,19.3,33,11,7,6,6,1.02,0.34,0.19,0.22,11.4,12921,1983,10780,158,401,17.6,0.31,66.7,0,0,0,0,0,-796,-38,-1731,-1,0,5909,5909,3650,0,6661,0,29,179,12089,16,9,29,1
Aiming,17,6,1,6,341,24,10.6,17301,537,26.5,58,21,17,9,9,1.8,0.65,0.28,0.53,20.1,24098,21406,1974,718,748,32.8,0.37,80.0,0,1,0,0,0,342,-10,-760,0,0,11990,11990,4229,398,7762,0,14,148,12550,16,13,31,1
Lehends,13,3,0,10,19,6,0.6,9462,294,14.5,78,37,10,10,9,2.42,1.15,0.31,0.31,27.0,16610,519,15457,634,516,22.6,0.4,86.7,0,1,0,0,0,509,-13,227,0,1,2010,2010,664,401,6657,4110,48,263,5638,0,12,29,1
Kiin,18,4,2,5,322,4,8.1,14736,371,22.1,50,14,12,8,8,1.26,0.35,0.2,0.3,12.3,15056,12064,1463,1529,379,19.7,0.23,56.3,1,0,0,0,0,-516,-9,-401,0,0,1655,1655,6328,0,67393,374,33,3967,31131,100,9,32,0
Cuzz,16,5,2,7,221,152,5.6,13612,343,20.4,111,15,48,15,13,2.79,0.38,0.38,1.21,27.3,16216,13865,1536,815,408,21.2,0.3,75.0,0,0,0,0,0,-377,19,173,0,0,2169,2169,5993,0,37149,0,9,182,35701,21,19,41,0
Bdd,17,3,4,8,281,18,7.1,13355,336,20.0,42,24,13,12,12,1.06,0.6,0.3,0.33,10.3,15002,1376,13626,0,378,19.6,0.28,68.8,0,0,0,0,0,-481,-15,-1186,-1,0,1575,1575,12836,4658,26018,9322,28,587,25841,133,17,33,0
Aiming,17,4,3,6,384,20,9.7,16631,419,24.9,92,20,38,10,10,2.32,0.5,0.25,0.96,22.6,24005,21991,1398,616,604,31.4,0.25,62.5,0,1,0,0,0,-473,-6,195,0,0,7425,7425,2580,0,15173,0,18,163,18360,37,14,31,0
Lehends,13,0,3,11,46,0,1.2,8414,212,12.6,112,63,18,22,20,2.82,1.59,0.55,0.45,27.5,6186,1616,3732,838,156,8.1,0.28,68.8,0,0,0,0,0,-497,10,-645,-1,0,0,0,3607,2104,30427,0,51,259,19632,83,25,38,0
Kiin,18,1,0,7,306,12,10,14598,476,23.9,41,14,8,8,8,1.34,0.46,0.26,0.26,15.6,17158,15499,1659,0,559,25.5,0.26,66.7,0,0,0,0,0,2286,45,1424,1,0,6998,6998,13545,0,35434,0,18,48,25434,0,9,30,1
Cuzz,15,0,1,4,170,148,5.5,9644,314,15.8,61,10,16,9,9,1.99,0.33,0.29,0.52,23.3,3573,516,2569,488,116,5.3,0.13,33.3,0,0,0,0,0,207,1,131,0,0,520,520,26634,2272,33251,0,11,493,25617,21,10,27,1
Bdd,18,7,0,2,289,9,9.4,14119,460,23.1,42,9,8,8,8,1.37,0.29,0.26,0.26,16.0,17353,838,16465,50,565,25.8,0.29,75.0,0,0,0,0,0,-66,-14,-200,0,0,3286,3286,5777,0,15145,0,12,141,17298,0,9,27,1
Aiming,16,4,0,1,334,20,10.9,14787,482,24.2,41,17,12,6,6,1.34,0.55,0.2,0.39,15.6,24528,15314,7039,2175,799,36.5,0.16,41.7,0,0,0,0,0,406,5,-539,0,0,4828,4828,1939,0,6236,0,5,163,10865,0,10,26,1
Lehends,13,0,1,9,25,0,0.8,7883,257,12.9,77,39,13,16,16,2.51,1.27,0.52,0.42,29.4,4670,242,4030,398,152,6.9,0.29,75.0,0,0,0,0,0,245,4,1489,2,0,756,756,1263,0,6487,2380,6,177,8584,35,18,32,1
Kiin,18,2,1,2,327,17,9.9,14478,437,21.0,40,14,6,6,4,1.21,0.42,0.18,0.18,14.3,10582,5848,4734,0,320,16.7,0.12,26.7,1,0,0,0,0,729,12,413,0,0,4074,4074,3802,0,22492,0,18,127,17352,52,7,26,1
Cuzz,16,0,1,12,199,158,6,11988,362,17.4,73,10,22,10,8,2.2,0.3,0.3,0.66,26.1,9355,4153,4169,1033,282,14.8,0.36,80.0,0,0,0,0,0,176,-10,-88,0,1,617,617,2521,1534,37432,0,24,357,25569,0,11,28,1
Bdd,18,5,1,3,340,4,10.3,15179,458,22.0,35,8,9,6,6,1.06,0.24,0.18,0.27,12.5,16185,9809,3496,2880,489,25.5,0.24,53.3,0,0,0,0,0,1207,31,1247,1,0,4819,4819,1215,0,19907,0,7,157,16192,59,7,24,1
Aiming,17,8,1,3,384,50,11.6,19053,575,27.6,43,9,12,4,4,1.3,0.27,0.12,0.36,15.4,21995,13580,6133,2282,664,34.7,0.33,73.3,0,0,0,1,0,2036,10,770,1,0,8524,8524,3684,0,18033,0,2,120,19143,30,5,30,1
Lehends,14,0,4,12,9,0,0.3,8210,248,11.9,89,48,5,12,12,2.69,1.45,0.36,0.15,31.8,5245,864,4381,0,158,8.3,0.36,80.0,0,0,0,0,0,-335,1,-376,0,0,1629,1629,1355,446,7771,5082,33,225,10678,70,14,27,1
